Codigo;Data Nasc;Bairro;Cidade;Sexo
0037760;;CRUZ DE REBOUCAS;IGARASSU;M
0037767;;MADALENA;RECIFE;M
0037779;;BOA VIAGEM;RECIFE;M
0037789;;VARZEA;RECIFE;M
0037792;;CAJUEIRO;RECIFE;M
0037807;;BOA VIAGEM;RECIFE;M
0037808;;GUABIRABA;RECIFE;
0037818;;;PONTE DOS CARVALHOS  CABO DE SANTO AGOSTINHO;M
0037821;;LIBERDADE;MORENO;M
0037826;;;CARPINA;M
0037829;;VARZEA;RECIFE;M
0037833;;ENGENHO DO MEIO;RECIFE;F
0037845;;CORDERO;RECIFE;M
0037849;;JARDIM BRASIL;OLINDA;M
0037851;;SAN MARTIN;RECIFE;M
0037862;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0037867;;IMBIRIBEIRA;RECIFE;M
0037868;;IPUTINGA;RECIFE;F
0037871;;NAZARE;CAMARAGIBE;M
0037875;;SANTO ALEIXO;JABOATÃO DOS GUARARAPES;M
0037882;;IBURA;RECIFE;M
0037889;;TEJIPIO;RECIFE;M
0037892;;JARDIM SAO PAULO;RECIFE;M
0037902;;CENTRO;ARAÇOIABA;M
0037903;;CARMO;OLINDA;F
0037919;;JARDIM PRAZERES;JABOATÃO DOS GUARARAPES;M
0037924;;ALDEIA;CAMARAGIBE;M
0037927;;VARZEA;RECIFE;M
0037936;;GRANJA SANTA MARIA;ABREU E LIMA;M
0037940;;VILA IOLANDA;CAMARAGIBE;M
0037959;;CAETES I;ABREU E LIMA;M
0037960;;BRASILIA TEIMOSA;RECIFE;M
0037972;;VILA RICA;JABOATÃO DOS GUARARAPES;M
0037973;;JANGA;PAULISTA;M
0037976;;CURADO I;JABOATÃO DOS GUARARAPES;M
0037982;;IPUTINGA;RECIFE;M
0037989;;MARAGUAPE;PAULISTA;M
0037991;;ENGENHO DO MEIO;RECIFE;M
0038002;;VILA DA FABRICA;CAMARAGIBE;M
0038006;;PRADO;RECIFE;M
0038013;;SAO FRANCISCO;CABO DE SANTO AGOSTINHO;F
0038021;;BREJO;RECIFE;M
0038022;;NAZARE;CAMARAGIBE;M
0038024;;ABREU LIMA;PAULISTA;M
0038030;;COSMO DAMIAO;CAMARAGIBE;M
0038036;;;VILA DOIS CARNEIROS  JABOATÃO DOS GUARARAPES;M
0038045;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0038047;;VARZEA;RECIFE;M
0038064;;CAMPOS ELISEOS;SÃO PAULO;
0038065;;CENTRO;RIBEIRÃO;M
0038072;;VILA DA FABRICA;CAMARAGIBE;F
0038073;;PORTO DA MADEIRA;RECIFE;M
0038077;;TORRE;RECIFE;F
0038085;;TORROES;RECIFE;M
0038087;;CORDEIRO;RECIFE;M
0038088;;;CORREGO DO JENIPAPO  RECIFE;M
0038095;;ALDEIA;CAMARAGIBE;M
0038096;;ENCRUZILHADA;RECIFE;M
0038097;;TORROES;RECIFE;M
0038098;;;ALTO JOSE BONIFACIO  RECIFE;M
0038102;;NOSSA SENHORA DO O;PAULISTA;M
0038111;;VILA DA FABRICA;CAMARAGIBE;M
0047448;;CORDEIRO;RECIFE;F
0038118;;JARDIM PAULISTA;PAULISTA;M
0038121;;CAMPO GRANDE;RECIFE;M
0038122;;CORDEIRO;RECIFE;M
0038123;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0038131;;MADALENA;RECIFE;M
0038132;;JOAO PAULI II;MORENO;F
0038134;;CURADO III;RECIFE;F
0038138;;ALBERTO MAIA;CAMARAGIBE;M
0038139;;VARZEA;RECIFE;F
0038141;;BANCARIOS;JOÃO PESSOA;M
0038147;;CASA AMARELA;RECIFE;
0038148;;;NOSSA SENHORA DAS GR RECIFE;M
0038149;;MUSTARDINHA;RECIFE;M
0038159;;ENGENHO VELHO;JABOATÃO DOS GUARARAPES;M
0038175;;SAN MARTIN;RECIFE;M
0038195;;;GOIANA;M
0038201;;IMBIRIBEIRA;RECIFE;M
0038208;;SAN MARTIN;RECIFE;M
0038218;;BOA VISTA;RECIFE;F
0038238;;CORDEIRO;RECIFE;F
0038249;;MADALENA;RECIFE;M
0038256;;SITIO DOS PINTOS;RECIFE;M
0038273;;CORDEIRO;RECIFE;M
0038287;;CENTRO;CHÃ GRANDE;M
0038288;;BAIRRO NOVO;OLINDA;M
0038294;;CEU AZUL;CAMARAGIBE;M
0038303;;ROBERTO MAIA;CAMARAGIBE;M
0038311;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0038322;;CENTRO;IGARASSU;M
0038326;;TABATINGA;CAMARAGIBE;M
0038329;;CORDEIRO;RECIFE;
0038330;;BOMBA HEMETERIO;RECIFE;M
0053612;;TORRE;RECIFE;M
0038337;;TORRE;RECIFE;F
0038343;;;CIDADE UNIVERSITARIA RECIFE;M
0038346;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0038348;;NS SENHORA DO O;IPOJUCA;M
0038349;;IPESP;RECIFE;M
0038353;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0038357;;CENTRO;CONDADO;M
0038360;;CORDEIRO;RECIFE;
0038365;;BOA VIAGEM;RECIFE;M
0038369;;CASA AMARELA;RECIFE;M
0038377;;LAGOA NOVA;NATAL;M
0038382;;ENGENHO VELHO;JABOATÃO DOS GUARARAPES;M
0038386;;CORDEIRO;RECIFE;M
0038394;;CENTRO;PASSIRA;M
0038395;;TORROES;RECIFE;M
0038398;;AFOGADOS;RECIFE;M
0038403;;AFOGADOS;RECIFE;M
0038414;;CACIMBAS;ARAPIRACA;F
0038418;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0038419;;ENG DO MEIO;RECIFE;M
0038420;;JOANA BEZERRA;RECIFE;M
0038425;;;RECIFE;M
0038426;;PEIXINHOS;OLINDA;M
0038427;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;M
0038429;;BOA VIAGEM;RECIFE;M
0038435;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0038540;;CORDEIRO;RECIFE;M
0038439;;COMPORTA;JABOATÃO DOS GUARARAPES;M
0038455;;TORROES;RECIFE;M
0038472;;NOSSA SENHORA DO O;PAULISTA;M
0038475;;CORDEIRO;RECIFE;M
0038484;;IBURA;RECIFE;M
0038487;;CORDEIRO;RECIFE;M
0038491;;VARZEA;RECIFE;M
0038494;;ZUMBI;RECIFE;M
0038501;;PORTO DA MADEIRA;RECIFE;M
0038505;;ENGENHO DO MEIO;RECIFE;
0038517;;MACAXEIRA;RECIFE;F
0038522;;CORDEIRO;RECIFE;M
0038523;;VARZEA;RECIFE;M
0038526;;SOCORRO;JABOATÃO DOS GUARARAPES;M
0038537;;IMBIRIBEIRA;RECIFE;M
0038539;;CENTRO;CABO DE SANTO AGOSTINHO;M
0038547;;JARTIM PRIMAVERA;CAMARAGIBE;M
0038557;;CORDEIRO;RECIFE;
0038574;;JARDIM PRIMAVERA;CAMARAGIBE;M
0038576;;VARZEA;RECIFE;F
0038577;;IPUTINGA;RECIFE;M
0038584;;PARIPE;SALVADOR;M
0038589;;IBURA;RECIFE;M
0038591;;LAGOA DO OTERO;BUENOS AIRES;M
0038597;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0038601;;IBURA;RECIFE;M
0038617;;CORDEIRO;RECIFE;F
0038620;;TEJIPIO;RECIFE;F
0038622;;JARDIM MURIBECA;JABOATÃO DOS GUARARAPES;M
0038627;;CUCURANA;JABOATÃO DOS GUARARAPES;M
0038633;;VARZEA;RECIFE;
0038634;;JOANA BEZERRA;RECIFE;F
0038640;;JARDIM PRIMAVERA;CAMARAGIBE;M
0038643;;GRACAS;RECIFE;F
0054244;;CENTRO;RIO FORMOSO;M
0038653;;CENTRO;CAMARAGIBE;M
0038656;;BONGI;RECIFE;
0038665;;JARDIM PETROPLIS;RECIFE;M
0038667;;CENTRO;CABO DE SANTO AGOSTINHO;M
0038674;;TOTO;RECIFE;M
0038679;;ENGENHO DO MEIO;RECIFE;F
0038682;;CAXANGA;RECIFE;M
0038691;;IPUTINGA;RECIFE;M
0038699;;BONGI;RECIFE;M
0038701;;VARZEA;RECIFE;F
0038703;;SAN MARTINS;RECIFE;M
0038722;;MADALENA;RECIFE;M
0038728;;ALTO JOSE LEAL;VITÓRIA DE SANTO ANTÃO;M
0038730;;NOVA TIUMA;SÃO LOURENÇO DA MATA;M
0038735;;IBURA;RECIFE;M
0038737;;VILA DA FABRICA;CAMARAGIBE;M
0038742;;VARZEA;RECIFE;M
0038747;;CENTRO;ESCADA;M
0038750;;BOA VIAGEM;RECIFE;M
0038758;;SAN MARTIN;RECIFE;F
0038759;;ZUMBI;RECIFE;M
0038767;;LIVRAMENTO;VITÓRIA DE SANTO ANTÃO;M
0038768;;MUSTARDINHA;RECIFE;M
0038775;;BONJI;RECIFE;M
0038776;;VARZEA;RECIFE;M
0038785;;JARDIM PIEDADE;JABOATÃO DOS GUARARAPES;M
0038792;;CORDEIRO;RECIFE;M
0038794;;SAN MARTIN;RECIFE;M
0038801;;PRIMAVERA;ARAPIRACA;M
0038817;;NOVA CIDADE;ESCADA;M
0038810;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0038811;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0038822;;TIMBI;CAMARAGIBE;M
0038823;;VARZEA;RECIFE;M
0038828;;AFOGADOS;RECIFE;M
0038842;;NOVA DESCOBERTA;RECIFE;M
0038843;;SITIO NOVO;OLINDA;M
0038844;;SANCHO;RECIFE;F
0038852;;CORDEIRO;RECIFE;F
0038856;;AFLITOS;RECIFE;M
0038862;;SAOJOSE;RECIFE;M
0038865;;JADIN SAO PAULO;RECIFE;F
0038870;;TIMBI;CAMARAGIBE;M
0038885;;SUCUPIRA;JABOATÃO DOS GUARARAPES;M
0038887;;VARZEA;RECIFE;M
0038896;;AFOGADOS;RECIFE;M
0038899;;MADALENA;RECIFE;M
0038900;;CENTRRO;CAMARAGIBE;M
0038903;;UR7 VARZEA;RECIFE;M
0038905;;CAXANGA;RECIFE;M
0038907;;SAN MARTIN;RECIFE;M
0038914;;UR-11;JABOATÃO DOS GUARARAPES;M
0038916;;IPUTINGA;RECIFE;M
0038923;;DOM HELDER;JABOATÃO DOS GUARARAPES;M
0038935;;CURADO;RECIFE;M
0038940;;MUSTARDINHA;RECIFE;M
0038943;;ALDEIA;CAMARAGIBE;M
0038986;;VARZEA;RECIFE;F
0038999;;JOANA BEZERRA;RECIFE;M
0039002;;TIMBI;CAMARAGIBE;M
0039015;;CHARNECA;CABO DE SANTO AGOSTINHO;M
0039018;;VARZEA;RECIFE;M
0039026;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0039032;;AVE MAR;SERICITA;M
0039037;;CORDEIRO;RECIFE;M
0039044;;TORRE;RECIFE;F
0039054;;MURIBECA;JABOATÃO DOS GUARARAPES;M
0039058;;CASA AMARELA;RECIFE;M
0039061;;;MURIBECA DOS GUARARA JABOATÃO DOS GUARARAPES;M
0039062;;VARZEA;RECIFE;F
0039064;;NOSSA SENHORA DO O;IPOJUCA;
0039065;;TORROES;RECIFE;M
0039068;;SAN MARTIN;RECIFE;M
0039083;;STO INACIO;CABO DE SANTO AGOSTINHO;M
0039085;;BOA VIAGEM;RECIFE;M
0039088;;GRACAS;RECIFE;F
0039092;;CASA AMARELA;RECIFE;M
0039093;;MADALENA;RECIFE;M
0039096;;SANTO ANTÔNIO;RECIFE;M
0039106;;CORDEIRO;RECIFE;M
0039108;;;CAMARAGIBE;M
0039109;;AGAMENON MAGALHAES;IGARASSU;F
0039118;;CENTRO;ALIANÇA;
0039135;;JIQUIA;RECIFE;M
0039137;;BAIRRO NOVO;OLINDA;M
0039138;;BARRO;RECIFE;M
0039143;;AFOGADOS;RECIFE;M
0039146;;SANTO AMARO;RECIFE;M
0039151;;JARDIM PAULISTA;PAULISTA;M
0039152;;CORDEIRO;RECIFE;M
0039154;;TABAJARA;OLINDA;M
0039158;;TORROES;RECIFE;F
0039161;;JADIN  SAO PAULO;RECIFE;M
0039166;;VILA DA FABRICA;CAMARAGIBE;M
0039180;;JIQUIA;RECIFE;M
0039189;;CENTRO;CONDADO;M
0039211;;TEJIPIO;RECIFE;M
0039212;;VARZEA;RECIFE;M
0039213;;MARANGUAPE II;PAULISTA;M
0039220;;PINA;RECIFE;M
0039232;;LOTEAMENTO NAZARE;CAMARAGIBE;M
0039234;;SAN MARTINS;RECIFE;
0096107;;SAN MARTIN;RECIFE;M
0039244;;MADALENA;RECIFE;M
0039262;;JARDIM PRAZERES;JABOATÃO DOS GUARARAPES;M
0039264;;IPUTINGA;RECIFE;M
0039273;;CASA AMARELA;RECIFE;M
0039274;;CENTRO;CAMARAGIBE;
0039295;;TABATINGA;CAMARAGIBE;M
0039296;;TIMBI;CAMARAGIBE;M
0039298;;SANTO AMARO;RECIFE;M
0039301;;MADALENA;RECIFE;M
0039306;;AFOGADOS;RECIFE;M
0039341;;AFOGADOS;RECIFE;
0039314;;PETROPOLIS;CARUARU;M
0039320;;SAO SEBASTIAO;SURUBIM;M
0039321;;AGUA FRIA;RECIFE;M
0039336;;IPUTINGA;RECIFE;F
0039344;;ALDEIA;CAMARAGIBE;M
0039366;;CASA CAIADA;OLINDA;M
0039370;;GRACAS;RECIFE;M
0039384;;MARANGUAPE I;PAULISTA;M
0039377;;IMBIRIBEIRA;RECIFE;M
0039379;;JD PRIMAVE;CAMARAGIBE;M
0039382;;CENTRO;IPOJUCA;M
0039386;;ARIEIRO;CAMARAGIBE;M
0039406;;IPUTINGA;RECIFE;M
MULLER;0039414;CHA DE CRUZ;PAUDALHO;F
0039417;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0039418;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0039423;;JARDIM PAULISTA;PAULISTA;M
0039427;;ENGENHO DO MEIO;RECIFE;
0039430;;CENTRO;PEDRA;M
0039432;;SITIO GAMBA;GOIANA;M
0039437;;NOVA DESCOBERTA;RECIFE;F
0039439;;IPUTINGA;RECIFE;M
0039444;;VILA RICA;JABOATÃO DOS GUARARAPES;
0039445;;BRASILIA;RECIFE;M
0039446;;CENTRO;CORTÊS;M
0039447;;BRASILIA TEIMOSA;RECIFE;F
0039450;;TIMBI;CAMARAGIBE;M
0039451;;JARDIM ATLANTICO;OLINDA;M
0039455;;CURADO;RECIFE;M
0039456;;NOVA PALMARES;PALMARES;M
0039464;;VARZEA;RECIFE;M
0039467;;TIMBI;CAMARAGIBE;F
0039472;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0039474;;MURIBECA;JABOATÃO DOS GUARARAPES;M
0039477;;CENTRO;BARREIROS;M
0039480;;IPUTINGA;RECIFE;M
0039493;;SUAPE;CAIABU;M
0039501;;IMBIRIBEIRA;RECIFE;M
0039503;;JANGA;PAULISTA;M
0039505;;MUSTARDINHA;RECIFE;M
0039519;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0039522;;SAN MARTINS;RECIFE;M
0039755;;AFOGADOS;RECIFE;M
0039526;;NOSA SENHORA DO O;IPOJUCA;F
0039527;;PRADO;RECIFE;M
0039536;;CHA DE CRUZ;PAUDALHO;M
0039537;;MAUES;VITÓRIA DE SANTO ANTÃO;M
0039538;;ALDEIA;CAMARAGIBE;M
0039540;;CAVALEIRO;JABOATÃO DOS GUARARAPES;M
0039542;;ORARIA;MORENO;M
0039544;;JARDIM ATLANTICO;OLINDA;M
0039548;;MACAXEIRA;RECIFE;M
0039555;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;M
0039561;;MADALENA;RECIFE;M
0039566;;CAPIBARIBE;SÃO LOURENÇO DA MATA;F
0039568;;BARRO VERMELHO;BARREIROS;M
0018415;;IMBIRIBEIRA;RECIFE;M
0039586;;IPSEP;RECIFE;F
0039592;;JANGA;PAULISTA;M
0039593;;RIBEIRAO;RIBEIRÃO;M
0039594;;TORROES;RECIFE;M
0039600;;IPUTINGA;RECIFE;M
0039601;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0039605;;ALBERTO MAIA;CAMARAGIBE;M
0039608;;CENTRO;JABOATÃO DOS GUARARAPES;M
0039625;;MADALENA;RECIFE;M
0039626;;VARZEA;RECIFE;M
0039635;;JARDINS SAO PAULO;RECIFE;M
0039638;;CORDEIRO;RECIFE;M
0039646;;COHAB;RECIFE;M
0039655;;BOA VIAGEM;RECIFE;F
0039656;;JORDAO;RECIFE;M
0039663;;ALDEIA;CAMARAGIBE;M
0039668;;VARZEA;RECIFE;M
0039671;;PRIMAVERA;PAUDALHO;M
0039678;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0039680;;CENTRO;CABO DE SANTO AGOSTINHO;M
0039691;;CRUZ ALTA;SANTA CRUZ DO CAPIBARIBE;M
0039692;;APIPUCOS;RECIFE;M
0039695;;IPUTINGA;RECIFE;M
0039708;;MIRUEIRA;PAULISTA;M
0039711;;COHAB;RECIFE;M
0039712;;IMBURA;RECIFE;M
0039715;;ENCRUZILHADA;RECIFE;F
0039716;;SAN MARTIN;RECIFE;F
0039718;;GUARARAPES;JABOATÃO DOS GUARARAPES;M
0039720;;ENGENHO DO MEIO;RECIFE;M
0039729;;GRACAS;RECIFE;M
0039731;;PONTEZINHA;JABOATÃO DOS GUARARAPES;M
0039732;;JORDAO;RECIFE;
0039736;;CENTRO;MORENO;F
0039737;;ENGENHO DO MEIO;RECIFE;M
0039744;;MARANGUAPE I;PAULISTA;M
0039761;;CORDEIRO;RECIFE;M
0039772;;VILA DA FABRICA;CAMARAGIBE;M
0039776;;PENEDO;SÃO LOURENÇO DA MATA;M
0039781;;ESTACIA;RECIFE;M
0039783;;TORROES;RECIFE;M
0039784;;BARRO;JABOATÃO DOS GUARARAPES;M
0039789;;CASA CAIADA;OLINDA;M
0039811;;CURADO III;JABOATÃO DOS GUARARAPES;M
0039813;;CORDEIRO;RECIFE;M
0039816;;CASA AMARELA;RECIFE;M
0039817;;TORRE;RECIFE;M
0039824;;CHA DE CRUZ;PAUDALHO;M
0039831;;CASA CAIADA;OLINDA;M
0039839;;JARDIM PRIMAVERA;CAMARAGIBE;M
0039844;;CAUEIRAS;ALIANÇA;M
0039850;;MUSTARDINHA;RECIFE;M
0039857;;MADALENA;RECIFE;F
0039861;;CENTRO;BARREIROS;M
0039865;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0039866;;VILA DA FABRICA;CAMARAGIBE;F
0039867;;ENCRUZILDA;RECIFE;M
0039868;;BOA ESPERANCA;JATOBÁ;M
0039872;;MONTE;OLINDA;M
0039873;;GUARDALUPE;OLINDA;M
0039874;;VARZEA;RECIFE;M
0039880;;;NOSSA SENHORA DAS GR GRAVATÁ;M
0039886;;GUARARAPES;JABOATÃO DOS GUARARAPES;F
0039892;;JARDIM BRASIL;OLINDA;M
0039893;;ZUMBI;RECIFE;M
0039895;;CAJUEIRO;JABOATÃO DOS GUARARAPES;M
0039898;;VARZEA;RECIFE;M
0039899;;JABOATAO;JABOATÃO DOS GUARARAPES;M
0039908;;IPUTINGA;RECIFE;M
0039915;;PADRE ROMA;RECIFE;M
0039922;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0039923;;JARDIM PRIMAVERA;CAMARAGIBE;
0039927;;TORROES;RECIFE;M
0039935;;AFOGADOS;RECIFE;M
0039937;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0039940;;CANDEIA;JABOATÃO DOS GUARARAPES;M
0039944;;CENTRO;CABO DE SANTO AGOSTINHO;M
0039951;;VARZEA;RECIFE;M
0039952;;SITIO NOVO;OLINDA;M
0039955;;SAO LOURENCO;SÃO LOURENÇO DA MATA;M
0039966;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0039967;;BONGI;RECIFE;F
0039971;;IPUTINGA;RECIFE;M
0039980;;MURIBECA;JABOATÃO DOS GUARARAPES;M
0039992;;ZUMBI;RECIFE;M
0039995;;TEJIPIO;RECIFE;M
0039999;;COHABE IBURA;RECIFE;M
0040004;;;MURIBECA DOS GUARARA JABOATÃO DOS GUARARAPES;M
0040015;;BOA VIAGEM;RECIFE;F
0040016;;CAXANGA;RECIFE;M
0040020;;TEJIPIO;RECIFE;M
0040025;;TORROES;RECIFE;
0040029;;IPUTINGA;RECIFE;M
0040032;;IPUTINGA;RECIFE;M
0040036;;TORRE;RECIFE;M
0040042;;TORROES;RECIFE;F
0040043;;JARDIM SAO PAULO;RECIFE;M
0040046;;JARDIM PRIMAVERA;CAMARAGIBE;M
0040052;;VARZEA;RECIFE;M
0040054;;AGUA FRIA;RECIFE;
0040066;;BARRO;RECIFE;M
0040064;;CENTRO;IGARASSU;M
0040065;;JARDIM SAO PAULO;RECIFE;M
0040074;;CAVALEIRO;JABOATÃO DOS GUARARAPES;M
0040075;;AFLITOS;RECIFE;M
0040078;;BARRO;RECIFE;M
0040087;;CAMPO GRANDE;RECIFE;M
0040093;;JARDIM JORDAO;JABOATÃO DOS GUARARAPES;M
0040102;;JARDIM ATLANTICO;OLINDA;M
0040108;;ESTANCIA;RECIFE;M
0040118;;MADALENA;RECIFE;M
0040121;;ESPINHEIRO;RECIFE;M
0040123;;ZUMBI;RECIFE;M
0040128;;MADALENA;RECIFE;M
0040130;;GUARARAPES;JABOATÃO DOS GUARARAPES;M
0040147;;TORROES;RECIFE;F
0040148;;VARZEA;RECIFE;F
0040155;;BOA VIAGEM;RECIFE;M
0040157;;TORROES;RECIFE;M
0040163;;CAMPO GRANDE;OLINDA;M
0040170;;CORDEIRO;RECIFE;M
0040178;;SAN MARTIN;RECIFE;M
0040184;;BAIRRO NOVO;OLINDA;M
0040204;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0040208;;CURADO;RECIFE;F
0040209;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0040219;;PONTO DE PARADA;RECIFE;F
0040221;;ESTACIAS;RECIFE;
0040222;;TIMBI;CAMARAGIBE;F
0040229;;VILA NOVA;SERICITA;M
0040230;;CUIA;JOÃO PESSOA;M
0040235;;IPSEP;RECIFE;M
0040240;;IPUTINGA;RECIFE;F
0040245;;CENTRO;CAMARAGIBE;M
0040246;;CASA AMARELA;RECIFE;M
0040256;;CAMPO GRANDE;RECIFE;M
0040258;;CURADO I;JABOATÃO DOS GUARARAPES;M
0040259;;ARRUDA;RECIFE;M
0040260;;MADALENA;RECIFE;M
0040262;;JANGA;PAULISTA;M
0040269;;CENTRO;SANTA TEREZINHA;F
0040270;;ALICE GONCALVES;XEXÉU;
0040273;;TAMARINEIRA;RECIFE;M
0040274;;NOVA DESCOBERTA;RECIFE;M
0040278;;VILA SOTAVEJABO;JABOATÃO DOS GUARARAPES;M
0040281;;VARZEA;RECIFE;M
0040286;;CURADO 4;RECIFE;M
0040291;;SUCUPIRA;JABOATÃO DOS GUARARAPES;M
0040307;;SAN MARTIN;RECIFE;M
0040309;;GUARARAPES;JABOATÃO DOS GUARARAPES;
0040318;;CHANCHOI;RECIFE;M
0040321;;;ALTO JOSE BONIFACIO  RECIFE;M
0040324;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0040327;;PLANALTO;ABREU E LIMA;M
0040328;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0040329;;AGUA FRIA;RECIFE;M
0040330;;BOA VIAGEM;RECIFE;M
0040334;;TORROES;RECIFE;M
0040336;;IMBIRIBEIRA;RECIFE;F
0040341;;PONTEZINHA;CABO DE SANTO AGOSTINHO;M
0040353;;AGUA FRIA;RECIFE;M
0040355;;SAN MARTIN;RECIFE;M
0040357;;CENTRO;RIO FORMOSO;M
0040361;;VARZEA FRIA;SÃO LOURENÇO DA MATA;M
0040366;;SOCORRO;JABOATÃO DOS GUARARAPES;M
0040368;;IPUTINGA;RECIFE;M
0040376;;GRACA;RECIFE;M
0040379;;JARDIM ATLANTICO;OLINDA;M
0040397;;IPUTINGA;RECIFE;M
0040405;;PRAZERRES;JABOATÃO DOS GUARARAPES;M
0040411;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0040412;;ALDEIA;CAMARAGIBE;M
0040420;;SAMATIN;RECIFE;M
0040434;;PENEDO;SÃO LOURENÇO DA MATA;M
0040445;;CAETES 3;ABREU E LIMA;M
0040453;;TRÊS IRMAS;CAMPINA GRANDE;M
0040458;;TOTO;RECIFE;M
0040463;;CORRE DA BATALHA;JABOATÃO DOS GUARARAPES;M
0040469;;CURADO;JABOATÃO DOS GUARARAPES;M
0040475;;IMBIRIBEIRA;RECIFE;M
0040481;;IPUTINGA;RECIFE;F
0040482;;BAIRRO NOVO;CARPINA;M
0040485;;CASA AMARELA;RECIFE;M
0040497;;BONJI;RECIFE;
0040506;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0040507;;TORROES;RECIFE;M
0040509;;COQUEIRAL;RECIFE;M
0040521;;IMBIRIBEIRA;RECIFE;M
0040529;;CAJUEIRO;RECIFE;M
0040531;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0040537;;COHAB;CABO DE SANTO AGOSTINHO;M
0040545;;VERA CRUZ;CAMARAGIBE;M
0040546;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0040560;;UR-06;JABOATÃO DOS GUARARAPES;M
0040563;;SONA RURAL;PAUDALHO;M
0040564;;CASA CAIADA;OLINDA;M
0040565;;SAO LORECO;SÃO LOURENÇO DA MATA;M
0040571;;COHAB;CABO DE SANTO AGOSTINHO;M
0040575;;SAN MARTIN;RECIFE;M
0040595;;ENGENHO DO MEIO;RECIFE;M
0040596;;JARDIM SAO PAULO;RECIFE;M
0040599;;TIMBI;CAMARAGIBE;M
0040602;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0040615;;BRASILIA TEIMOSA;JABOATÃO DOS GUARARAPES;M
0040621;;CASA AMARELA;RECIFE;M
0040622;;IMBIRIBEIRA;RECIFE;M
0040640;;JADIN SAO PALULO;RECIFE;M
0040642;;CORDEIRO;RECIFE;M
0040647;;CEU AZUL;CAMARAGIBE;M
0040650;;AGUA FRIA;RECIFE;M
0040651;;PRAZERRES;JABOATÃO DOS GUARARAPES;M
0040678;;RIO DOCE;OLINDA;M
0040683;;BOA VISTA;RECIFE;M
0040687;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0040693;;BONJI;RECIFE;M
0040694;;IPUTINGA;RECIFE;M
0040695;;VILA NOVA;SIRINHAÉM;M
0040702;;SITIO NOVO;OLINDA;M
0040706;;;MURIBECA DOS GUARARA JABOATÃO DOS GUARARAPES;M
0040709;;CORDEIRO;RECIFE;F
0040718;;SAO JOSE;RECIFE;
0040720;;CENTRO;SÃO JOSÉ DA COROA GRANDE;M
0040722;;AUDEA;CAMARAGIBE;M
0040727;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0040738;;JARDIM MONTE VERDE;RECIFE;M
0040733;;VASCO DA GAMA;RECIFE;
0040735;;IBURA;RECIFE;M
0040743;;ALDEIA;RECIFE;M
0040758;;ESTANCIA;RECIFE;M
0040760;;AFOGADOS;RECIFE;M
0040763;;CASA AMARELA;RECIFE;F
0040774;;DOIS IRMAOS;RECIFE;M
0040776;;;DEPUTADO JOSE ANTÔNI CARUARU;M
0040785;;BOA VIAGEM;RECIFE;M
0040786;;TORRE;RECIFE;F
0040794;;BOA VIAGEM;RECIFE;M
0040795;;PENEDO;SÃO LOURENÇO DA MATA;M
0040800;;VARZEA;RECIFE;M
0040801;;;CIDADE UNIVERSITARIA RECIFE;M
0040802;;SOCORRO;JABOATÃO DOS GUARARAPES;M
0040803;;AREIAS;RECIFE;M
0040805;;CHARNECA;CABO DE SANTO AGOSTINHO;M
0040808;;PARNAMIRIM;RECIFE;M
0040818;;CENTRO;JABOATÃO DOS GUARARAPES;M
0040825;;PARATIBE;PAULISTA;M
